dataset,estimator,sampling_condition,treatment,diagnostic_type,source_path,source_sha256,row_count,feature_count,interval_available,figure_candidate,admission_status,selection_status,caveat_codes,notes
physionet,CausalForestDML,original,LAT_METABOLIC_DERANGEMENT,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,bd00d68230f50a58b71a9814089ff565f8cd49506c177ce25e7a3ac73cd918b5,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,original,LAT_NEUROLOGIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,4792e0c6aaed378d6e1e969965b8a46f4588386c4f8a3704a734b923909078fe,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,original,LAT_RENAL_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,d1d7105eb7e91ad1f8dd881bf9d4ab01d4a179206f01fc34cd8599a2904cca16,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,original,LAT_RESPIRATORY_FAILURE,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,e504bf87dee972c439989cf4ddeece971744acad1a5a9272aca9342b83a8e2fa,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,original,LAT_SHOCK,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,f6fc7d747d86f97925b153ee0aa20eca00245ae38eca2db64b1df76a373bd192,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,original,LAT_CARDIAC_INJURY_STRAIN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_feature_importance.csv,6e629785ee03bcfe8e0978e1c4037421fcc0db75f63bb76da2ad3cc905cc21a5,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_COAG_HEME_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_feature_importance.csv,d6e9b29bb24542b35cd7fa3243f84a7fab2b21aa6f3a2edcdc300acb3bc71e3f,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_GLOBAL_SEVERITY,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_feature_importance.csv,6938382a81283f95b602be0823d31e3ffe75975a47afd4c134223728fb683a53,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_HEPATIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_feature_importance.csv,b0a00e7a9314950fc99aa23fb576a4cc7e5db892cf9cd9895e81efda687dbe35,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_INFLAMMATION_SEPSIS_BURDEN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_feature_importance.csv,2b467108a803676eb4d7b6af17a0b3620db36d523d59397c45cc39d7beb70894,8,8,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_METABOLIC_DERANGEMENT,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_feature_importance.csv,af2038e32b81e94707a987d789c8c5b1f18d3b7ff1c23516e0f63e1f06fc9d9c,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_NEUROLOGIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_feature_importance.csv,052653b16627b8d813cc3675bd2a74e12103ae4d313c436d90a58467264a2999,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_RENAL_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_feature_importance.csv,4ffc03cbe8a8216004f6e5dfbfea07ea3cacc59406c2a33d4d4b59ae4ed0f9b2,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_RESPIRATORY_FAILURE,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_feature_importance.csv,b42e6ced6c8d1cbce3a0432787ae60bdcb2f93a513e52bea557e00381e255651,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,original,LAT_SHOCK,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest/cate_estimation/LAT_SHOCK/LAT_SHOCK_feature_importance.csv,9ca9d57069643fae5f30f5d4daa8822ae27e30718d96f9d55fc703432aee5421,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_CARDIAC_INJURY_STRAIN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_cate.csv,5f700e242c37594a52db222e5d36250aeb070b0142514a532a97e821ffac08bd,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_COAG_HEME_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_cate.csv,9032d42b42e77ae10edaf50a943d3e0973f606926758e83aa4e72e156e710d33,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_GLOBAL_SEVERITY,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,04df72bb8d1452583769f46d34870fbf71dfb3692ee0818ae88dc63409f12b01,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_HEPATIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_cate.csv,ea434d5c23dd9d7683eeb4d74d990050eb51376c93c5fd5aca58d7084ae554c2,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_INFLAMMATION_SEPSIS_BURDEN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_cate.csv,0c8a207c4c8ac7cd1f8150f4e2ec95e4f97f6d6e607ac5e05fcb0f83e353cfab,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_METABOLIC_DERANGEMENT,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,1ee3d82a05c8646e69783fd66aaf128cac76eee9ff171ce3baa5c70d99cfb8ef,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_NEUROLOGIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,5a0f9eaf527b95537361758dde0809643caed850301a23750e127f245bb37922,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_RENAL_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,6cb40a76e5417afd1ae109f2287f2219ba2e8da774face6ab1d2acf9011c7cce,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_RESPIRATORY_FAILURE,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,1f73367cfbdf14ec08484e01978dc29e18f43443305c14f799876f0fbc162785,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_SHOCK,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,ccfd5b3a3d58263e3f83b79133fa756f1302fe52266363d650c1d2e64a87985c,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalForestDML,outcome-downsampled,LAT_CARDIAC_INJURY_STRAIN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_feature_importance.csv,22b03827a7a1cca768dab636c400e31e1bbfeddbb2eec857c09b7b6950efc1f0,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_COAG_HEME_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_feature_importance.csv,dd7c7352f53340e19168805f5b1dc76dc38623c288df233d6d228647e5ae7366,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_GLOBAL_SEVERITY,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_feature_importance.csv,2326ec8b579fc71471b2e7d2d8eb4ff4651f54916e7fb73e513385feaaf1f35d,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_HEPATIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_feature_importance.csv,b8bb8bf031c53785f20365ef475b63bcb8990a9159f4f2f8390658b881bf4451,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_INFLAMMATION_SEPSIS_BURDEN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_feature_importance.csv,785982a1292831d0149f4c72c603b99c97bb784378f71c957ef5641157912302,8,8,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_METABOLIC_DERANGEMENT,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_feature_importance.csv,c752aae05c7173e4d61c1527e22d81cc40caa0b5167a914db758e53f3601bb07,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_NEUROLOGIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_feature_importance.csv,e58587ea1922c6f7185ee8008040057d8fd5487edd5d148069e1fe8387d0c073,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_RENAL_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_feature_importance.csv,975a8cc77c135a3f30148e206aad84950809486c9e231c7ec4b5f86c88f8fdc5,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_RESPIRATORY_FAILURE,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_feature_importance.csv,9566a71c4bb8675157c2319e2d8bff854b788bf489d42b7e8cde6cb58bd83ecc,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalForestDML,outcome-downsampled,LAT_SHOCK,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-forest-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_feature_importance.csv,5d5ccccf5d6c3fdde3d989d6d3a74b108b9b86a81e6a176258008e70d531ca36,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_CARDIAC_INJURY_STRAIN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_cate.csv,7b054ebaaa7194923beef2d99316a97c9de2a507042669d5309b417e9d005715,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_COAG_HEME_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_cate.csv,a789c9c3f48c5b3e32f2938581a48cfcd7369594a6ecef7bf9565fd07851f147,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_GLOBAL_SEVERITY,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,ec6fd9a08f4229f46540fe20d43f6e2cef22c4e5950d5264426bc02f808b8125,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_HEPATIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_cate.csv,b55bceadd846d9a5a2ff73dc8163f4612c8ab3fda0f12560ca012687779f9e1a,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_INFLAMMATION_SEPSIS_BURDEN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_cate.csv,c2ed92cb8f57f2565a917fe330725f2a6e2d724bd2391b770f1787010f3bb6f7,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_METABOLIC_DERANGEMENT,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,0645dd3a14f9ac4319dc83c67ad7ae23e451a8e7c5e58e0ef2a203aae2bf333f,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_NEUROLOGIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,acae2600fa4408e35ed090dca56d6063b5da53a32d2cdbf5f1ece68e85f13e1b,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_RENAL_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,7e2c9ac88ee45bbba5c2487af527715b121b7240c34ce23553ff0cfd144d793d,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_RESPIRATORY_FAILURE,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,3c406c30e9dd12c416082910443c6be07aaadcad51f3db799d0c565d98735859,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_SHOCK,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,6a0465465faf9c4e0f63950c3964f3b8c8df6fc6a2748d63ca1a5049170bea86,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,original,LAT_CARDIAC_INJURY_STRAIN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_feature_importance.csv,2ae8cc2d99c1ff405f2fa5cb325387347a0c502c2b3b59a2a153acfdd230253d,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_COAG_HEME_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_feature_importance.csv,d993e04c985a50ce3957d43a98cb6d9ec6d187065f6c072909ff8303e5920831,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
