dataset,estimator,sampling_condition,treatment,diagnostic_type,source_path,source_sha256,row_count,feature_count,interval_available,figure_candidate,admission_status,selection_status,caveat_codes,notes
physionet,LinearDML,original,LAT_GLOBAL_SEVERITY,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_feature_importance.csv,a4378679a71b191e812a9f069f446744b00cf2098d6e6dc509179b73895dda56,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_HEPATIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_feature_importance.csv,364376a48586c07a23bf61f6c32a0faee01e36b9c666c62f1bb299669aceb7e2,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_INFLAMMATION_SEPSIS_BURDEN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_feature_importance.csv,5e37fa7a5cc8356aa12004442c3494e6de2cabb04bf48ac83bc2df595674749a,8,8,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_METABOLIC_DERANGEMENT,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_feature_importance.csv,7952286691575376246319146caa72e18c8f681f458a703e8c2dd99c82ffc774,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_NEUROLOGIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_feature_importance.csv,efa6ca9eb8513e739c3ed407c372db6d9bad2cc82ecf1cc94da13af03af61da3,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_RENAL_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_feature_importance.csv,12c612ec2f021b7fb3e7ebb612e5277f11d045284317ff9adfc8d9acb2dc8f3b,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_RESPIRATORY_FAILURE,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_feature_importance.csv,e134846df804f076a46829d5be0acc748611100478b48556fc2ae93b07629d05,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,original,LAT_SHOCK,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear/cate_estimation/LAT_SHOCK/LAT_SHOCK_feature_importance.csv,724d0f5a5de0be9fa194493ed47c504ee6a9a251193c4181db2583671be04900,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_CARDIAC_INJURY_STRAIN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_cate.csv,e75c475d82b31b80f78da4fc88acaaad24b81499dbc7e216add85c4b81cbd1de,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_COAG_HEME_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_cate.csv,adda81ef003be344504512a6550f8f56c0b9207c84c53bc8b2c523d8b94f5ded,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_GLOBAL_SEVERITY,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,06bb87e963e605152552faeadc8af164375858c4a0fa9049c2bd2e32e3a85952,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_HEPATIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_cate.csv,fb8a9758bc3309d83f16fa72303df8079575ef8d88077f116058308c98e11559,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_INFLAMMATION_SEPSIS_BURDEN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_cate.csv,f8bd7369ff55777127aa227cf8521978f5f821bf549a7b2ce6f6b8b886e15033,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_METABOLIC_DERANGEMENT,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,7f2275f4dee054ae6dc68dfb5b07dee28cadc6d42bb8a347ba0df033daf5a8f9,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_NEUROLOGIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,c4542178381fbe4956e41b8b2a6b4b07d8b673a6b06742858d021be1afa57149,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_RENAL_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,d2495d0200caff4ea6ea72c85e9030fd182151ebacdbf2af67b2c2c71e24f29f,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_RESPIRATORY_FAILURE,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,56baf350f8f0c8ffbfe45047227267a366bfe8c92a55cb73368074358d10c496,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_SHOCK,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,d137e000475df4be4e48f5db543b317fb3e512a5bb797f09c8f0d1aa19d295c8,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,LinearDML,outcome-downsampled,LAT_CARDIAC_INJURY_STRAIN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_feature_importance.csv,c209c107ebf4f45e20ad06a19683cd836aa3dfc81584431c0a188d4450379183,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_COAG_HEME_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_feature_importance.csv,2ec97105a398b8128f475e7236ba0d37d023820c7b6aedc3651e6c80154dabd4,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_GLOBAL_SEVERITY,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_feature_importance.csv,c21943730e6b3caf8fb86bac96efaa83f3bc53dc850dda03202c5068bd18eaf5,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_HEPATIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_feature_importance.csv,24bfa0efa1bb49bd3054c4fd0475bfe3df778cc86c687a6aecb5974786b546ca,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_INFLAMMATION_SEPSIS_BURDEN,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_feature_importance.csv,e7ba5e84d3023acc110053094f2084d08b2d0d6cadc8a092fd548eaef71d0476,8,8,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_METABOLIC_DERANGEMENT,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_feature_importance.csv,7ea91ae46f70ebce2a9c26cf6a87118bbfe256b8a311d7f2e6ba0f22466e0e95,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_NEUROLOGIC_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_feature_importance.csv,7bddf5b0ad8fff61a17fe7862e4d4eb40f19ab83a33b89252fecd40133855aaa,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_RENAL_DYSFUNCTION,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_feature_importance.csv,06b3f53b820cf60bcd2d91c723a0a4c056ba0098c5058ff0732219689fc3d91b,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_RESPIRATORY_FAILURE,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_feature_importance.csv,07e75e4b5e062b6f1f206857ef08b72f9c5e39f7eed721d1ae3e70d8d29ea77a,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,LinearDML,outcome-downsampled,LAT_SHOCK,feature_importance_or_coefficients,final-results/causal-outputs/outputs-physionet-linear-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_feature_importance.csv,81a66f48b9950b1e9c3a154f43857d9b1ad484ecd8105e67d146e1015a9c7aa2,9,9,,F-FEATURE-IMP-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,FEATURE_IMPORTANCE_NOT_MECHANISM,Candidate only; no mechanistic interpretation.
physionet,CausalPFN,original,LAT_CARDIAC_INJURY_STRAIN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_cate.csv,cad459cbd40276a31a035aec067b19fd6541a2500222533cb55049b01c4afaa4,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_COAG_HEME_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_cate.csv,168348503502d381b927cd6d64fdc0fba5e79da285f725644bfc1b53becc5932,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_GLOBAL_SEVERITY,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,a01d3fa316f5005f14871d986ad9232b3097533ae70868b84f9af1052d3ac69a,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_HEPATIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_cate.csv,bb968d047767444cbf9bb16245d426fff46f265dc278b9b65807df8d54f79540,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_INFLAMMATION_SEPSIS_BURDEN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_cate.csv,5f7951d6b4c193cd7b0d3121aec63cd5a07610d299478ccf8800b5ecf90d7ae8,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_METABOLIC_DERANGEMENT,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,58adefcbd9966f33d98bebef7e971e71a3be7db3fd108559adc6c0b1e4ff1a7c,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_NEUROLOGIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,965add2898de6cddfb1b630130506f63d6fb110a2643cb4a5991f80d057c6d50,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_RENAL_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,b2f703bb0ee537bb9aadf444e9b6188d45bf88b3a6952c0912dd1ee8f5226f76,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_RESPIRATORY_FAILURE,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,dc1a25b5cf6bb51e2553f7059640cb3ea3c4a0e23a58b47d1c476c081e998d03,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,original,LAT_SHOCK,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,93ab65f956ec0498ad7c06b744594205c4f361d135eefd6e2454db17a9aaa42b,7993,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_CARDIAC_INJURY_STRAIN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_cate.csv,fd828cd6e900e0cd7ab5387ae3c6944533dcbf0aaa1a69ec0872be759836e72e,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_COAG_HEME_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_cate.csv,fb3c15a8a8ccb78ef5d361c4018a96ee8f617b2ed542b598f95b94eab92a102c,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_GLOBAL_SEVERITY,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,9b31f6312bb5cd94f82afcff6d3803b577dd705d95e1a75a7109d3e571ccb7bb,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_HEPATIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_cate.csv,862ec388b0011883691573b8561bed954b764c95b9d499a36c94cd1114baa5ea,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_INFLAMMATION_SEPSIS_BURDEN,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS_BURDEN/LAT_INFLAMMATION_SEPSIS_BURDEN_cate.csv,0fea67a4d7a2fed316567478789c37fb98290dbbb8567d3c70ab83529118d2bd,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_METABOLIC_DERANGEMENT,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,f4e2f76e7a8039a1ea3c3a09da85c6249db4f0deeb42d1ae6870d8e1e8498253,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_NEUROLOGIC_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,f070526eb533074d40b360a0b42cf2cd26bad4ac05091d13373253b5c3aaad76,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_RENAL_DYSFUNCTION,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,d06b99d9656b3453ce20f84734d886104d5fd94752cf35cc6f1fb3cc6d0970bd,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_RESPIRATORY_FAILURE,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,f6539ad9255987f98d446dac5a718030044bceafe38447af84fef25508014e51,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
physionet,CausalPFN,outcome-downsampled,LAT_SHOCK,patient_level_cate_distribution,final-results/causal-outputs/outputs-physionet-pfn-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,662bb2effe774f461f1609ec8ed9b400780df6d2dcfa7fbed2f18144286a38de,2276,,False,F-CATE-DIST-01,PENDING_HUMAN_SELECTION,PENDING_HUMAN_SELECTION,NO_NEW_SUBGROUP_EFFECTS,Patient-level CATE artifact inventoried; no new summary computed.
