dataset,estimator,sampling_condition,treatment,analysis_status,diagnostic_name,diagnostic_value,diagnostic_lower,diagnostic_upper,diagnostic_source,estimator_native,saved_training_direct,recomputed,fallback,benchmark_variable,benchmark_status,residual_status,contour_path,contour_sha256,warnings,source_path,row_validation_status,selection_status,admission_status,caveat_codes,notes
physionet,LinearDML,original,LAT_CARDIAC_INJURY_STRAIN,PARTIAL,benchmark_summary,0.10118865966796875,0.04793107531607255,0.17486647265583505,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,ICUType_1,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_sensitivity_contour.png,4cc94f173b2827bd6d11c0696a93592693d18f73883bb261920d6bbb70775f0f,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_COAG_HEME_DYSFUNCTION,PARTIAL,benchmark_summary,0.0,-0.056982669886899304,0.07324887801500166,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_SHOCK,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_sensitivity_contour.png,243126d22ca175eb3ebf781a9ee43cf67ea82a546fbdddb9810b540056edc2d4,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_GLOBAL_SEVERITY,PARTIAL,benchmark_summary,0.08255767822265625,0.029257840572471373,0.15045855051786305,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_INFLAMMATION_SEPSIS_BURDEN,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_sensitivity_contour.png,15c62cf42fe9f138aab4666823eab77f407393e9b98b62f45609810a6bf39e66,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_HEPATIC_DYSFUNCTION,PARTIAL,benchmark_summary,0.067352294921875,0.016931279626167486,0.15166418221672043,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_SHOCK,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_sensitivity_contour.png,8a4eb448e305843f814743839ccd30b652e7ceb63b391fda50bfa94848b30f8e,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_INFLAMMATION_SEPSIS_BURDEN,FAILED,benchmark_summary,,,,,False,False,False,False,,,,,,Loaded estimator residuals_ unavailable: ValueError: Estimator residuals_ returned W=None | Used compatibility refit with cache_values=True to test direct sensitivity APIs in thesis310 and recover residual-space diagnostics when needed. | ValueError: Estimator residuals_ returned W=None,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_METABOLIC_DERANGEMENT,PARTIAL,benchmark_summary,0.054622650146484375,0.004921168635991933,0.15096749883410554,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_RESPIRATORY_FAILURE,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_sensitivity_contour.png,40fb6bf1bf5f104b8268e7d2a883bede787dce6ecfd8154d2c362b040487d6f0,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_NEUROLOGIC_DYSFUNCTION,FAILED,benchmark_summary,,,,,False,False,False,False,,,,,,Loaded estimator residuals_ unavailable: ValueError: Estimator residuals_ returned W=None | Used compatibility refit with cache_values=True to test direct sensitivity APIs in thesis310 and recover residual-space diagnostics when needed. | ValueError: Estimator residuals_ returned W=None,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_RENAL_DYSFUNCTION,PARTIAL,benchmark_summary,0.10495376586914062,0.0458160143879497,0.1592062316654915,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_SHOCK,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_sensitivity_contour.png,5e8353978706e8296d411324303b0e792d4560c718fee61b5d21e5389c475f41,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_RESPIRATORY_FAILURE,FAILED,benchmark_summary,,,,,False,False,False,False,,,,,,Loaded estimator residuals_ unavailable: ValueError: Estimator residuals_ returned W=None | Used compatibility refit with cache_values=True to test direct sensitivity APIs in thesis310 and recover residual-space diagnostics when needed. | ValueError: Estimator residuals_ returned W=None,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,original,LAT_SHOCK,PARTIAL,benchmark_summary,0.0,-0.07396434441053984,0.05465193878175044,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_CARDIAC_INJURY_STRAIN,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_sensitivity_contour.png,627a5243919adebd1ce00b5c79845bc45f5f5da7e9c734290b78acb6abdb2fa7,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_CARDIAC_INJURY_STRAIN,PARTIAL,benchmark_summary,0.135528564453125,0.112153283382807,0.33096099572825444,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,ICUType_1,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_sensitivity_contour.png,0a57c7dd619922bc15a6eabc59e9629145f0b92e0ec4def00209c2ffdcb5695b,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_COAG_HEME_DYSFUNCTION,PARTIAL,benchmark_summary,0.0,-0.09951627511622688,0.12189364673893888,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_INFLAMMATION_SEPSIS_BURDEN,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_sensitivity_contour.png,ebd85be2232833f051640d9a16b69dbb410e25c221d6d85469e183646368ddb2,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_GLOBAL_SEVERITY,PARTIAL,benchmark_summary,0.10439634323120117,0.07328104931989882,0.3000615473233192,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_INFLAMMATION_SEPSIS_BURDEN,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_sensitivity_contour.png,c8b0cb98524d47714ef1a2102cecd2ebba525af7535e448fff30a5b995ab8863,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_HEPATIC_DYSFUNCTION,PARTIAL,benchmark_summary,0.11690759658813477,0.08886762956027079,0.3129532478697845,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_SHOCK,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/LAT_HEPATIC_DYSFUNCTION/LAT_HEPATIC_DYSFUNCTION_sensitivity_contour.png,4d986853805a1f7c140273f0f92305e01cac1fa96373da38b738c736cd602704,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_INFLAMMATION_SEPSIS_BURDEN,FAILED,benchmark_summary,,,,,False,False,False,False,,,,,,Loaded estimator residuals_ unavailable: ValueError: Estimator residuals_ returned W=None | Used compatibility refit with cache_values=True to test direct sensitivity APIs in thesis310 and recover residual-space diagnostics when needed. | ValueError: Estimator residuals_ returned W=None,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_METABOLIC_DERANGEMENT,PARTIAL,benchmark_summary,0.08174800872802734,0.04971112509839447,0.32072990295583514,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_RESPIRATORY_FAILURE,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_sensitivity_contour.png,d5a88094d80d4b7b89b00b9a5bfd712f21a432073e95fe56d70019f8c9c5e48f,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_NEUROLOGIC_DYSFUNCTION,FAILED,benchmark_summary,,,,,False,False,False,False,,,,,,Loaded estimator residuals_ unavailable: ValueError: Estimator residuals_ returned W=None | Used compatibility refit with cache_values=True to test direct sensitivity APIs in thesis310 and recover residual-space diagnostics when needed. | ValueError: Estimator residuals_ returned W=None,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_RENAL_DYSFUNCTION,PARTIAL,benchmark_summary,0.14865779876708984,0.11564270733325191,0.3108081774468442,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_CARDIAC_INJURY_STRAIN,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_sensitivity_contour.png,32485149d2b4e107182519752d83304238b26cea58f0cda65e35e288f4bf52cc,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_RESPIRATORY_FAILURE,FAILED,benchmark_summary,,,,,False,False,False,False,,,,,,Loaded estimator residuals_ unavailable: ValueError: Estimator residuals_ returned W=None | Used compatibility refit with cache_values=True to test direct sensitivity APIs in thesis310 and recover residual-space diagnostics when needed. | ValueError: Estimator residuals_ returned W=None,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,LinearDML,outcome-downsampled,LAT_SHOCK,PARTIAL,benchmark_summary,0.0,-0.13141753888859609,0.104702803993805,saved_training_direct;saved_training_direct;custom_reconstructed_from_residual_params,False,True,True,False,LAT_CARDIAC_INJURY_STRAIN,unimplemented_by_design,saved_training_direct,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/LAT_SHOCK/LAT_SHOCK_sensitivity_contour.png,845983dfacd33dbe519de4e73d778c9f4aa0c1219fa04d2f9b4ec7d6a3d8c5dd,Stage 2 real benchmark extraction is currently unimplemented by design in this analysis pipeline for econml in thesis310; this is not a loaded-artifact extraction failure. | Contour plot used a custom reconstructed matplotlib grid from sensitivity parameters with source 'custom_reconstructed_from_residual_params'.,final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/benchmark_summary.csv,BENCHMARK_AND_CONTROL_MESSAGE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,SENSITIVITY_SOURCE_CLASSIFICATION_RECORDED;REAL_BENCHMARK_MAY_BE_UNIMPLEMENTED,Control-message source: final-results/causal-outputs/outputs-physionet-linear-downsample/analyze_cate_results/control_messages_analyze_cate_results.csv; numerical values copied without recomputation.
physionet,CausalPFN,original,,INTENTIONAL_SKIP,EconML_sensitivity,,,,not_applicable_to_CausalPFN_pipeline,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,PFN_INTENTIONAL_SKIP,Run summary records downstream diagnostic skip.
physionet,CausalPFN,outcome-downsampled,,INTENTIONAL_SKIP,EconML_sensitivity,,,,not_applicable_to_CausalPFN_pipeline,,,,,,,,,,,,,NOT_APPLICABLE,NOT_APPLICABLE,PFN_INTENTIONAL_SKIP,Run summary records downstream diagnostic skip.
